Record ID,Company name,Type,Sector,Company Domain Name,Number of Employees,City,Country,Company owner,Create Date,Website URL,Phone Number,Last Activity Date,Country/Region,Industry,Lifecycle Stage,Street Address
178000000000.0,MR Partnership Limited,other,n/a,mrpartnership.co.uk,11,,,no owner,24/06/2025 10:49,https://mrpartnership.co.uk,,,,,other,
178000000000.0,Quentin Alder Architects,other,n/a,quentinalder.co.uk,11,,,no owner,24/06/2025 10:49,https://quentinalder.co.uk,,,,,other,
178000000000.0,hgh Consulting,,,hghconsulting.com,11,,,James Garrett,24/06/2025 10:49,https://hghconsulting.com,020 7851 4040,,,,Lead,"77-79 Great Peter Street, London, SW1P 2EZ"
178000000000.0,Stuart Forbes Associates,,,stuartforbes.com,16,,,Ellinor,24/06/2025 10:49,https://stuartforbes.com,+44 207 731 8111,,,,Lead,"Unit 2 Burlington Lodge Studios, 48 Rigault Road, Fulham, London, SW6 4JJ"
179000000000.0,dPb,other,n/a,dpbltd.co.uk,4,,,no owner,24/06/2025 10:47,https://dpbltd.co.uk,,,,,other,
179000000000.0,ARCHITECTONIC DESIGN LTD,,,architectonicdesign.co.uk,11,,,James Garrett,24/06/2025 10:47,https://architectonicdesign.co.uk,,,,,Lead,
179000000000.0,Jonathan Hendry Architects,other,n/a,jonathanhendryarchitects.com,4,,,no owner,24/06/2025 10:47,https://jonathanhendryarchitects.com,,,,,other,
179000000000.0,SPACE DESIGN ARCHITECTURE LIMITED,,,spacedesignarchitecture.co.uk,11,,,James Garrett,24/06/2025 10:47,https://spacedesignarchitecture.co.uk,,,,,Lead,
179000000000.0,Cube PSL,other,n/a,cubepsl.co.uk,11,,,no owner,24/06/2025 10:47,https://cubepsl.co.uk,,,,,other,
179000000000.0,Sondh Associates Ltd.,other,n/a,sondhassociates.com,2,,,no owner,24/06/2025 10:47,https://sondhassociates.com,,,,,other,
179000000000.0,Robinson Kenning & Gallagher,,,rkgpartnership.co.uk,11,,,James Garrett,24/06/2025 10:47,https://rkgpartnership.co.uk,+44 (0) 20 8684 8125,,,,Lead,"Airport House, Purley Way, Croydon, CR0 0XZ"
179000000000.0,Office For Architectural Culture Limited,other,n/a,officeforarchitecturalculture.com,11,,,no owner,24/06/2025 10:47,https://officeforarchitecturalculture.com,,,,,other,
179000000000.0,Restorative Techniques Ltd,other,n/a,restorative-products.com,11,,,no owner,24/06/2025 10:47,https://restorative-products.com,,,,,other,
179000000000.0,Johnston Cave Associates,,,johnstoncave.com,11,,,James Garrett,24/06/2025 10:47,https://johnstoncave.com,,,,,Lead,
179000000000.0,David Jarvis Associates Limited,,,davidjarvis.biz,11,,,James Garrett,24/06/2025 10:47,https://davidjarvis.biz,01242 571828,,,,Lead,"1 St. Georges Court, St. Georges Road, Cheltenham, Gloucestershire, GL50 3DT"
179000000000.0,AVR London,other,n/a,avr.london,11,,,no owner,24/06/2025 10:47,https://avr.london,,,,,other,
179000000000.0,Moloney O'Beirne Architects,,,mob.ie,18,,,Ellinor,24/06/2025 10:47,https://mob.ie,01 400 3200,,,,Lead,"Oyster Point, Temple Road, Blackrock, Co. Dublin, Ireland"
179000000000.0,Coe Design Landscape Architecture,,,coe-design.co.uk,5,,,James,24/06/2025 10:47,https://coe-design.co.uk,01305 770 666,,,,Lead,"5A Saint Thomas Street, Weymouth, England, DT4 8EW, United Kingdom"
179000000000.0,CD Architects,,,graydesignltd.co.uk,9,,,James,24/06/2025 10:47,https://graydesignltd.co.uk,+44 (0) 28 3025 1885,,,,Lead,"40-41 The Mall, Newry. BT34 1AN"
179000000000.0,SAM Group,,,samplanning.co.uk,18,,,Ellinor,24/06/2025 10:47,https://samplanning.co.uk,(+44) 20 3846 6745,,,,Lead,"Unit 9B The High Cross Centre Fountayne Road, London, N15 4BE"
